 ANEXO V ;;;;;;;;;;;;;;;;
Portaria Interministerial MEC/MF nº 11, de 28 de Agosto de 2026;;;;;;;;;;;;;;;;
 Cronograma de Desembolso da Complementação da União-VAAT ao Fundeb no Ano de 2026 (art. 16, § 2º da Lei nº 14.113/2020) ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
UF;Ente Federado;"Código
IBGE";Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;"Janeiro do
Ano Seguinte";Total
PB;ALAGOA NOVA;2500403; 792.066,29 ; 871.272,92 ; 950.479,55 ; 1.029.686,18 ; 1.111.710,47 ; 1.187.434,95 ; 1.187.434,95 ; 1.266.597,28 ; 1.356.211,62 ; 1.356.209,94 ; 1.356.209,94 ; 1.356.209,94 ; 2.505.454,76 ; 16.326.978,79 
PB;ALAGOINHA;2500502; 129.012,19 ; 141.913,40 ; 154.814,62 ; 167.715,84 ; 180.963,50 ; 193.289,88 ; 193.289,88 ; 206.175,87 ; 218.692,39 ; 218.692,12 ; 218.692,12 ; 218.692,12 ; 404.010,62 ; 2.645.954,55 
PB;ALCANTIL;2500536; 185.445,16 ; 203.989,68 ; 222.534,20 ; 241.078,72 ; 260.259,40 ; 277.987,04 ; 277.987,04 ; 296.519,51 ; 319.367,73 ; 319.367,34 ; 319.367,34 ; 319.367,34 ; 589.997,49 ; 3.833.267,99 
PB;ALGODAO DE JANDAIRA;2500577; 18.979,43 ; 20.877,37 ; 22.775,32 ; 24.673,26 ; 26.601,03 ; 28.412,97 ; 28.412,97 ; 30.307,17 ; 34.867,44 ; 34.867,39 ; 34.867,39 ; 34.867,39 ; 64.413,86 ; 404.922,99 
PB;ALHANDRA;2500601; 199.854,35 ; 219.839,79 ; 239.825,22 ; 259.810,66 ; 280.265,20 ; 299.355,55 ; 299.355,55 ; 319.312,59 ; 357.689,43 ; 357.688,99 ; 357.688,99 ; 357.688,99 ; 660.792,71 ; 4.209.168,02 
PB;APARECIDA;2500775; 286.025,05 ; 314.627,56 ; 343.230,06 ; 371.832,57 ; 401.442,16 ; 428.786,51 ; 428.786,51 ; 457.372,28 ; 468.982,22 ; 468.981,64 ; 468.981,64 ; 468.981,64 ; 866.394,15 ; 5.774.423,99 
PB;ARACAGI;2500809; 403.458,43 ; 443.804,27 ; 484.150,11 ; 524.495,95 ; 566.194,67 ; 604.761,19 ; 604.761,19 ; 645.078,60 ; 668.714,69 ; 668.713,87 ; 668.713,87 ; 668.713,87 ; 1.235.378,28 ; 8.186.938,99 
PB;ARARA;2500908; 68.272,64 ; 75.099,90 ; 81.927,17 ; 88.754,43 ; 95.724,35 ; 102.244,64 ; 102.244,64 ; 109.060,95 ; 113.939,37 ; 113.939,23 ; 113.939,23 ; 113.939,23 ; 210.490,73 ; 1.389.576,51 
PB;ARARUNA;2501005; 546.418,51 ; 601.060,36 ; 655.702,21 ; 710.344,06 ; 766.861,32 ; 819.096,31 ; 819.096,31 ; 873.702,73 ; 890.693,87 ; 890.692,76 ; 890.692,76 ; 890.692,76 ; 1.645.460,88 ; 11.000.514,84 
PB;AREIA;2501104; 831.236,10 ; 914.359,70 ; 997.483,31 ; 1.080.606,92 ; 1.166.678,41 ; 1.246.147,05 ; 1.246.147,05 ; 1.329.223,52 ; 1.334.180,80 ; 1.334.179,15 ; 1.334.179,15 ; 1.334.179,15 ; 2.464.755,16 ; 16.613.355,47 
PB;AREIAL;2501203; 248.091,35 ; 272.900,48 ; 297.709,62 ; 322.518,75 ; 348.174,97 ; 371.891,01 ; 371.891,01 ; 396.683,74 ; 418.027,56 ; 418.027,04 ; 418.027,04 ; 418.027,04 ; 772.260,89 ; 5.074.230,50 
PB;AROEIRAS;2501302; 733.705,02 ; 807.075,52 ; 880.446,02 ; 953.816,52 ; 1.029.778,78 ; 1.099.922,47 ; 1.099.922,47 ; 1.173.250,63 ; 1.184.543,07 ; 1.184.541,60 ; 1.184.541,60 ; 1.184.541,60 ; 2.188.315,59 ; 14.704.400,89 
PB;ASSUNCAO;2501351; 77.280,33 ; 85.008,36 ; 92.736,39 ; 100.464,43 ; 108.421,18 ; 115.806,32 ; 115.806,32 ; 123.526,75 ; 135.335,78 ; 135.335,61 ; 135.335,61 ; 135.335,61 ; 250.018,28 ; 1.610.410,97 
PB;BAIA DA TRAICAO;2501401; 997.476,11 ; 1.097.223,72 ; 1.196.971,33 ; 1.296.718,94 ; 1.400.124,17 ; 1.495.494,04 ; 1.495.494,04 ; 1.595.193,64 ; 1.624.666,31 ; 1.624.664,30 ; 1.624.664,30 ; 1.624.664,30 ; 3.001.395,83 ; 20.074.751,03 
PB;BANANEIRAS;2501500; 424.342,05 ; 466.776,25 ; 509.210,46 ; 551.644,66 ; 595.465,84 ; 636.026,17 ; 636.026,17 ; 678.427,91 ; 693.849,19 ; 693.848,33 ; 693.848,33 ; 693.848,33 ; 1.281.811,57 ; 8.555.125,26 
PB;BARAUNA;2501534; 90.615,88 ; 99.677,47 ; 108.739,06 ; 117.800,65 ; 127.143,77 ; 135.804,21 ; 135.804,21 ; 144.857,82 ; 152.277,68 ; 152.277,49 ; 152.277,49 ; 152.277,49 ; 281.316,64 ; 1.850.869,86 
PB;BARRA DE SANTA ROSA;2501609; 296.205,55 ; 325.826,11 ; 355.446,66 ; 385.067,22 ; 415.675,68 ; 443.989,55 ; 443.989,55 ; 473.588,86 ; 476.889,79 ; 476.889,20 ; 476.889,20 ; 476.889,20 ; 881.002,51 ; 5.928.349,08 
PB;BARRA DE SANTANA;2501575; 388.343,75 ; 427.178,12 ; 466.012,50 ; 504.846,87 ; 545.070,29 ; 582.197,92 ; 582.197,92 ; 621.011,11 ; 623.374,05 ; 623.373,28 ; 623.373,28 ; 623.373,28 ; 1.151.616,33 ; 7.761.968,70 
PB;BARRA DE SAO MIGUEL;2501708; 568.001,90 ; 624.802,09 ; 681.602,28 ; 738.402,47 ; 797.260,90 ; 851.566,56 ; 851.566,56 ; 908.337,66 ; 911.899,26 ; 911.898,13 ; 911.898,13 ; 911.898,13 ; 1.684.635,57 ; 11.353.769,64 
PB;BAYEUX;2501807; 333.017,39 ; 366.319,13 ; 399.620,88 ; 432.922,62 ; 466.904,52 ; 498.707,86 ; 498.707,86 ; 531.955,05 ; 687.340,13 ; 687.339,28 ; 687.339,28 ; 687.339,28 ; 1.269.786,76 ; 7.547.300,04 
PB;BELEM;2501906; 172.875,91 ; 190.163,50 ; 207.451,10 ; 224.738,69 ; 242.550,01 ; 259.071,37 ; 259.071,37 ; 276.342,80 ; 293.483,62 ; 293.483,26 ; 293.483,26 ; 293.483,26 ; 542.179,37 ; 3.548.377,52 
PB;BELEM DO BREJO DO CRUZ;2502003; 103.072,19 ; 113.379,41 ; 123.686,63 ; 133.993,85 ; 144.601,51 ; 154.451,09 ; 154.451,09 ; 164.747,83 ; 165.104,18 ; 165.103,98 ; 165.103,98 ; 165.103,98 ; 305.012,20 ; 2.057.811,92 
PB;BERNARDINO BATISTA;2502052; 244.491,95 ; 268.941,14 ; 293.390,34 ; 317.839,54 ; 343.121,90 ; 366.493,75 ; 366.493,75 ; 390.926,66 ; 392.250,23 ; 392.249,74 ; 392.249,74 ; 392.249,74 ; 724.640,04 ; 4.885.338,52 
PB;BOA VENTURA;2502102; 56.714,06 ; 62.385,46 ; 68.056,87 ; 73.728,28 ; 79.563,10 ; 84.982,56 ; 84.982,56 ; 90.648,06 ; 99.182,98 ; 99.182,86 ; 99.182,86 ; 99.182,86 ; 183.229,88 ; 1.181.022,39 
PB;BOA VISTA;2502151; 107.746,82 ; 118.521,50 ; 129.296,19 ; 140.070,87 ; 151.167,14 ; 161.463,94 ; 161.463,94 ; 172.228,20 ; 178.442,05 ; 178.441,83 ; 178.441,83 ; 178.441,83 ; 329.652,46 ; 2.185.378,60 
PB;BOM JESUS;2502201; 114.740,52 ; 126.214,57 ; 137.688,62 ; 149.162,67 ; 161.024,06 ; 171.992,26 ; 171.992,26 ; 183.458,41 ; 193.817,77 ; 193.817,53 ; 193.817,53 ; 193.817,53 ; 358.057,44 ; 2.349.601,17 
PB;BONITO DE SANTA FE;2502409; 244.207,88 ; 268.628,67 ; 293.049,45 ; 317.470,24 ; 342.715,23 ; 366.059,38 ; 366.059,38 ; 390.463,34 ; 400.853,89 ; 400.853,40 ; 400.853,40 ; 400.853,40 ; 740.534,38 ; 4.932.602,04 
PB;BOQUEIRAO;2502508; 253.133,00 ; 278.446,29 ; 303.759,59 ; 329.072,89 ; 355.200,90 ; 379.395,51 ; 379.395,51 ; 404.688,54 ; 416.091,54 ; 416.091,03 ; 416.091,03 ; 416.091,03 ; 768.684,30 ; 5.116.141,16 
PB;BORBOREMA;2502706; 55.156,25 ; 60.671,88 ; 66.187,51 ; 71.703,13 ; 77.378,41 ; 82.649,06 ; 82.649,06 ; 88.159,00 ; 92.788,77 ; 92.788,66 ; 92.788,66 ; 92.788,66 ; 171.417,28 ; 1.127.126,33 
PB;BREJO DO CRUZ;2502805; 178.449,02 ; 196.293,92 ; 214.138,82 ; 231.983,72 ; 250.305,10 ; 267.354,71 ; 267.354,71 ; 285.178,35 ; 310.222,90 ; 310.222,51 ; 310.222,51 ; 310.222,51 ; 573.103,39 ; 3.705.052,17 
PB;BREJO DOS SANTOS;2502904; 39.394,56 ; 43.334,01 ; 47.273,47 ; 51.212,92 ; 55.239,48 ; 59.002,13 ; 59.002,13 ; 62.935,61 ; 87.556,84 ; 87.556,73 ; 87.556,73 ; 87.556,73 ; 161.751,83 ; 929.373,17 
PB;CAAPORA;2503001; 756.396,77 ; 832.036,44 ; 907.676,12 ; 983.315,80 ; 1.061.599,64 ; 1.133.910,81 ; 1.133.910,81 ; 1.209.504,87 ; 1.214.271,89 ; 1.214.270,39 ; 1.214.270,39 ; 1.214.270,39 ; 2.243.236,39 ; 15.118.670,71 
PB;CABACEIRAS;2503100; 234.525,45 ; 257.978,00 ; 281.430,54 ; 304.883,09 ; 329.143,82 ; 351.563,55 ; 351.563,55 ; 375.001,12 ; 376.306,37 ; 376.305,91 ; 376.305,91 ; 376.305,91 ; 695.185,49 ; 4.686.498,71 
PB;CACHOEIRA DOS INDIOS;2503308; 309.841,60 ; 340.825,76 ; 371.809,92 ; 402.794,08 ; 434.867,20 ; 464.488,31 ; 464.488,31 ; 495.454,21 ; 517.976,46 ; 517.975,81 ; 517.975,81 ; 517.975,81 ; 956.905,70 ; 6.313.378,98 
PB;CACIMBA DE AREIA;2503407; 41.502,66 ; 45.652,92 ; 49.803,19 ; 53.953,45 ; 58.223,68 ; 62.189,60 ; 62.189,60 ; 66.335,58 ; 67.185,59 ; 67.185,50 ; 67.185,50 ; 67.185,50 ; 124.118,17 ; 832.710,94 
PB;CACIMBA DE DENTRO;2503506; 393.351,87 ; 432.687,06 ; 472.022,25 ; 511.357,43 ; 552.051,21 ; 589.654,34 ; 589.654,34 ; 628.964,62 ; 631.166,07 ; 631.165,29 ; 631.165,29 ; 631.165,29 ; 1.166.011,23 ; 7.860.416,29 
PB;CACIMBAS;2503555; 383.520,33 ; 421.872,36 ; 460.224,39 ; 498.576,42 ; 538.276,15 ; 574.940,99 ; 574.940,99 ; 613.270,39 ; 621.637,66 ; 621.636,89 ; 621.636,89 ; 621.636,89 ; 1.148.408,53 ; 7.700.578,88 
PB;CAICARA;2503605; 165.487,80 ; 182.036,58 ; 198.585,36 ; 215.134,14 ; 232.234,12 ; 248.052,81 ; 248.052,81 ; 264.589,67 ; 268.607,43 ; 268.607,10 ; 268.607,10 ; 268.607,10 ; 496.223,29 ; 3.324.825,31 
PB;CAJAZEIRAS;2503704; 1.561.246,02 ; 1.717.370,63 ; 1.873.495,23 ; 2.029.619,83 ; 2.191.808,45 ; 2.341.104,12 ; 2.341.104,12 ; 2.497.177,73 ; 2.560.367,44 ; 2.560.364,27 ; 2.560.364,27 ; 2.560.364,27 ; 4.730.002,85 ; 31.524.389,23 
PB;CAJAZEIRINHAS;2503753; 1.826,68 ; 2.009,35 ; 2.192,02 ; 2.374,69 ; 2.521,20 ; 2.692,93 ; 2.692,93 ; 2.872,46 ; 2.893,77 ; 2.893,77 ; 2.893,77 ; 2.893,77 ; 5.345,94 ; 36.103,28 
PB;CALDAS BRANDAO;2503803; 18.141,80 ; 19.955,98 ; 21.770,16 ; 23.584,34 ; 25.381,10 ; 27.109,94 ; 27.109,94 ; 28.917,27 ; 38.952,13 ; 38.952,08 ; 38.952,08 ; 38.952,08 ; 71.959,90 ; 419.738,80 
PB;CAMALAU;2503902; 152.659,96 ; 167.925,96 ; 183.191,95 ; 198.457,95 ; 214.234,03 ; 228.826,64 ; 228.826,64 ; 244.081,75 ; 248.456,23 ; 248.455,92 ; 248.455,92 ; 248.455,92 ; 458.996,15 ; 3.071.025,02 
PB;CAMPINA GRANDE;2504009; 2.994.819,78 ; 3.294.301,76 ; 3.593.783,73 ; 3.893.265,71 ; 4.396.552,50 ; 4.696.024,97 ; 4.696.024,97 ; 5.009.093,31 ; 5.684.943,01 ; 5.684.935,98 ; 5.684.935,98 ; 5.684.935,98 ; 10.502.319,39 ; 65.815.937,07 
PB;CAPIM;2504033; 182.039,13 ; 200.243,05 ; 218.446,96 ; 236.650,87 ; 255.463,60 ; 272.864,58 ; 272.864,58 ; 291.055,55 ; 291.995,28 ; 291.994,92 ; 291.994,92 ; 291.994,92 ; 539.429,82 ; 3.637.038,18 
PB;CARAUBAS;2504074; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.798,14 ; 1.798,14 ; 1.798,14 ; 1.798,14 ; 3.321,88 ; 10.514,44 
PB;CARRAPATEIRA;2504108; 6.465,80 ; 7.112,37 ; 7.758,95 ; 8.405,53 ; 9.022,87 ; 9.637,47 ; 9.637,47 ; 10.279,97 ; 10.998,81 ; 10.998,80 ; 10.998,80 ; 10.998,80 ; 20.319,15 ; 132.634,79 
PB;CASSERENGUE;2504157; 119.096,78 ; 131.006,46 ; 142.916,14 ; 154.825,82 ; 167.107,74 ; 178.490,34 ; 178.490,34 ; 190.389,69 ; 203.019,11 ; 203.018,86 ; 203.018,86 ; 203.018,86 ; 375.055,94 ; 2.449.454,94 
PB;CATINGUEIRA;2504207; 34.401,44 ; 37.841,58 ; 41.281,73 ; 44.721,87 ; 48.234,00 ; 51.519,47 ; 51.519,47 ; 54.954,11 ; 65.494,37 ; 65.494,29 ; 65.494,29 ; 65.494,29 ; 120.993,83 ; 747.444,74 
PB;CATOLE DO ROCHA;2504306; 352.730,79 ; 388.003,88 ; 423.276,96 ; 458.550,04 ; 494.925,72 ; 528.637,73 ; 528.637,73 ; 563.880,25 ; 598.806,21 ; 598.805,47 ; 598.805,47 ; 598.805,47 ; 1.106.229,89 ; 7.240.095,61 
PB;CATURITE;2504355; 198.455,98 ; 218.301,58 ; 238.147,18 ; 257.992,77 ; 278.525,28 ; 297.497,12 ; 297.497,12 ; 317.330,26 ; 343.630,23 ; 343.629,80 ; 343.629,80 ; 343.629,80 ; 634.819,85 ; 4.113.086,77 
PB;CONCEICAO;2504405; 401.903,59 ; 442.093,95 ; 482.284,31 ; 522.474,66 ; 564.020,56 ; 602.438,99 ; 602.438,99 ; 642.601,59 ; 652.371,80 ; 652.370,99 ; 652.370,99 ; 652.370,99 ; 1.205.186,57 ; 8.074.927,98 
PB;CONDADO;2504504; 20.140,84 ; 22.154,92 ; 24.169,01 ; 26.183,09 ; 28.209,17 ; 30.130,64 ; 30.130,64 ; 32.139,35 ; 35.582,78 ; 35.582,74 ; 35.582,74 ; 35.582,74 ; 65.735,38 ; 421.324,04 
PB;CONDE;2504603; 522.820,53 ; 575.102,59 ; 627.384,64 ; 679.666,69 ; 733.503,82 ; 783.466,65 ; 783.466,65 ; 835.697,76 ; 838.010,36 ; 838.009,33 ; 838.009,33 ; 838.009,33 ; 1.548.133,78 ; 10.441.281,46 
PB;CONGO;2504702; 89.601,79 ; 98.561,97 ; 107.522,15 ; 116.482,33 ; 125.714,36 ; 134.277,43 ; 134.277,43 ; 143.229,26 ; 149.487,65 ; 149.487,47 ; 149.487,47 ; 149.487,47 ; 276.162,35 ; 1.823.779,13 
PB;COREMAS;2504801; 274.907,92 ; 302.398,71 ; 329.889,50 ; 357.380,30 ; 385.799,87 ; 412.078,74 ; 412.078,74 ; 439.550,65 ; 444.142,38 ; 444.141,83 ; 444.141,83 ; 444.141,83 ; 820.505,18 ; 5.511.157,48 
PB;CRUZ DO ESPIRITO SANTO;2504900; 344.323,71 ; 378.756,09 ; 413.188,47 ; 447.620,84 ; 483.161,16 ; 516.071,82 ; 516.071,82 ; 550.476,61 ; 578.945,41 ; 578.944,69 ; 578.944,69 ; 578.944,69 ; 1.069.539,20 ; 7.034.989,20 
PB;CUBATI;2505006; 299.943,88 ; 329.938,27 ; 359.932,66 ; 389.927,05 ; 420.951,17 ; 449.624,38 ; 449.624,38 ; 479.599,34 ; 610.771,96 ; 610.771,20 ; 610.771,20 ; 610.771,20 ; 1.128.335,34 ; 6.750.962,03 
PB;CUITE;2505105; 538.220,11 ; 592.042,12 ; 645.864,13 ; 699.686,14 ; 755.395,14 ; 806.849,10 ; 806.849,10 ; 860.639,04 ; 889.115,71 ; 889.114,61 ; 889.114,61 ; 889.114,61 ; 1.642.545,43 ; 10.904.549,85 
PB;CUITE DE MAMANGUAPE;2505238; 134.226,40 ; 147.649,04 ; 161.071,68 ; 174.494,32 ; 188.318,61 ; 201.145,99 ; 201.145,99 ; 214.555,72 ; 216.294,45 ; 216.294,19 ; 216.294,19 ; 216.294,19 ; 399.580,71 ; 2.687.365,48 
PB;CUITEGI;2505204; 149.157,86 ; 164.073,65 ; 178.989,44 ; 193.905,22 ; 209.306,73 ; 223.563,72 ; 223.563,72 ; 238.467,97 ; 249.295,47 ; 249.295,16 ; 249.295,16 ; 249.295,16 ; 460.546,54 ; 3.038.755,80 
PB;CURRAL DE CIMA;2505279; 220.584,18 ; 242.642,60 ; 264.701,02 ; 286.759,43 ; 309.571,51 ; 330.658,07 ; 330.658,07 ; 352.701,94 ; 354.897,31 ; 354.896,87 ; 354.896,87 ; 354.896,87 ; 655.634,53 ; 4.413.499,27 
PB;CURRAL VELHO;2505303; 41.238,90 ; 45.362,79 ; 49.486,68 ; 53.610,57 ; 57.854,74 ; 61.795,53 ; 61.795,53 ; 65.915,23 ; 66.415,57 ; 66.415,49 ; 66.415,49 ; 66.415,49 ; 122.695,63 ; 825.417,64 
PB;DAMIAO;2505352; 113.646,19 ; 125.010,81 ; 136.375,43 ; 147.740,05 ; 159.470,15 ; 170.332,51 ; 170.332,51 ; 181.688,01 ; 192.295,85 ; 192.295,61 ; 192.295,61 ; 192.295,61 ; 355.245,87 ; 2.329.024,21 
PB;DESTERRO;2505402; 118.177,83 ; 129.995,62 ; 141.813,40 ; 153.631,18 ; 165.822,86 ; 177.117,93 ; 177.117,93 ; 188.925,79 ; 189.808,16 ; 189.807,92 ; 189.807,92 ; 189.807,92 ; 350.650,14 ; 2.362.484,60 
PB;DIAMANTE;2505600; 184.640,73 ; 203.104,80 ; 221.568,88 ; 240.032,95 ; 259.154,43 ; 276.806,81 ; 276.806,81 ; 295.260,59 ; 304.601,10 ; 304.600,72 ; 304.600,72 ; 304.600,72 ; 562.717,71 ; 3.738.496,97 
PB;DONA INES;2505709; 242.362,97 ; 266.599,27 ; 290.835,56 ; 315.071,86 ; 340.104,76 ; 363.271,09 ; 363.271,09 ; 387.489,17 ; 398.628,92 ; 398.628,42 ; 398.628,42 ; 398.628,42 ; 736.423,99 ; 4.899.943,94 
PB;DUAS ESTRADAS;2505808; 8.567,71 ; 9.424,48 ; 10.281,25 ; 11.138,02 ; 11.974,53 ; 12.790,18 ; 12.790,18 ; 13.642,86 ; 15.208,27 ; 15.208,25 ; 15.208,25 ; 15.208,25 ; 28.095,66 ; 179.537,89 
PB;EMAS;2505907; 24.152,44 ; 26.567,68 ; 28.982,93 ; 31.398,17 ; 33.861,54 ; 36.168,03 ; 36.168,03 ; 38.579,23 ; 42.807,75 ; 42.807,69 ; 42.807,69 ; 42.807,69 ; 79.082,74 ; 506.191,61 
PB;ESPERANCA;2506004; 1.001.295,42 ; 1.101.424,96 ; 1.201.554,50 ; 1.301.684,04 ; 1.405.255,04 ; 1.500.974,40 ; 1.500.974,40 ; 1.601.039,36 ; 1.693.408,05 ; 1.693.405,96 ; 1.693.405,96 ; 1.693.405,96 ; 3.128.388,80 ; 20.516.216,85 
PB;FAGUNDES;2506103; 95.326,14 ; 104.858,75 ; 114.391,36 ; 123.923,98 ; 133.706,81 ; 142.814,29 ; 142.814,29 ; 152.335,24 ; 169.880,42 ; 169.880,21 ; 169.880,21 ; 169.880,21 ; 313.835,77 ; 2.003.527,68 
PB;FREI MARTINHO;2506202; 16.735,88 ; 18.409,47 ; 20.083,06 ; 21.756,65 ; 23.461,87 ; 25.059,98 ; 25.059,98 ; 26.730,65 ; 27.744,91 ; 27.744,88 ; 27.744,88 ; 27.744,88 ; 51.255,77 ; 339.532,86 
PB;GADO BRAVO;2506251; 580.746,61 ; 638.821,27 ; 696.895,93 ; 754.970,59 ; 815.134,28 ; 870.657,39 ; 870.657,39 ; 928.701,22 ; 932.281,65 ; 932.280,50 ; 932.280,50 ; 932.280,50 ; 1.722.289,82 ; 11.607.997,65 
PB;GUARABIRA;2506301; 892.905,43 ; 982.195,97 ; 1.071.486,51 ; 1.160.777,06 ; 1.253.072,14 ; 1.338.425,52 ; 1.338.425,52 ; 1.427.653,88 ; 1.473.790,38 ; 1.473.788,55 ; 1.473.788,55 ; 1.473.788,55 ; 2.722.668,83 ; 18.082.766,89 
PB;GURINHEM;2506400; 725.191,93 ; 797.711,13 ; 870.230,32 ; 942.749,51 ; 1.017.851,46 ; 1.087.182,71 ; 1.087.182,71 ; 1.159.661,56 ; 1.185.070,24 ; 1.185.068,77 ; 1.185.068,77 ; 1.185.068,77 ; 2.189.289,50 ; 14.617.327,38 
PB;GURJAO;2506509; 63.441,70 ; 69.785,88 ; 76.130,05 ; 82.474,22 ; 89.013,69 ; 95.076,88 ; 95.076,88 ; 101.415,34 ; 110.866,72 ; 110.866,58 ; 110.866,58 ; 110.866,58 ; 204.814,36 ; 1.320.695,46 
PB;IBIARA;2506608; 109.182,94 ; 120.101,24 ; 131.019,53 ; 141.937,82 ; 153.223,14 ; 163.659,99 ; 163.659,99 ; 174.570,65 ; 181.758,57 ; 181.758,35 ; 181.758,35 ; 181.758,35 ; 335.779,39 ; 2.220.168,31 
PB;IGARACY;2502607; 82.929,60 ; 91.222,56 ; 99.515,52 ; 107.808,48 ; 116.360,35 ; 124.286,27 ; 124.286,27 ; 132.572,02 ; 140.902,25 ; 140.902,07 ; 140.902,07 ; 140.902,07 ; 260.301,76 ; 1.702.891,29 
PB;IMACULADA;2506707; 112.467,19 ; 123.713,91 ; 134.960,63 ; 146.207,35 ; 157.771,24 ; 168.517,88 ; 168.517,88 ; 179.752,40 ; 189.916,76 ; 189.916,52 ; 189.916,52 ; 189.916,52 ; 350.850,76 ; 2.302.425,56 
PB;INGA;2506806; 492.184,96 ; 541.403,46 ; 590.621,95 ; 639.840,45 ; 690.738,68 ; 737.788,55 ; 737.788,55 ; 786.974,46 ; 795.087,01 ; 795.086,02 ; 795.086,02 ; 795.086,02 ; 1.468.837,51 ; 9.866.523,64 
PB;ITABAIANA;2506905; 424.895,07 ; 467.384,57 ; 509.874,08 ; 552.363,58 ; 596.326,74 ; 636.945,72 ; 636.945,72 ; 679.408,76 ; 694.774,56 ; 694.773,70 ; 694.773,70 ; 694.773,70 ; 1.283.521,08 ; 8.566.760,98 
PB;ITAPORANGA;2507002; 299.844,00 ; 329.828,40 ; 359.812,80 ; 389.797,20 ; 420.771,92 ; 449.432,93 ; 449.432,93 ; 479.395,12 ; 500.129,61 ; 500.128,99 ; 500.128,99 ; 500.128,99 ; 923.935,60 ; 6.102.767,48 
PB;ITAPOROROCA;2507101; 352.211,29 ; 387.432,43 ; 422.653,56 ; 457.874,69 ; 494.197,62 ; 527.860,03 ; 527.860,03 ; 563.050,70 ; 572.961,37 ; 572.960,66 ; 572.960,66 ; 572.960,66 ; 1.058.484,32 ; 7.083.468,02 
PB;ITATUBA;2507200; 123.913,76 ; 136.305,14 ; 148.696,52 ; 161.087,90 ; 173.841,27 ; 185.682,51 ; 185.682,51 ; 198.061,35 ; 209.644,50 ; 209.644,24 ; 209.644,24 ; 209.644,24 ; 387.295,63 ; 2.539.143,81 
PB;JACARAU;2507309; 391.063,96 ; 430.170,35 ; 469.276,75 ; 508.383,14 ; 548.768,79 ; 586.148,34 ; 586.148,34 ; 625.224,90 ; 634.114,14 ; 634.113,35 ; 634.113,35 ; 634.113,35 ; 1.171.457,50 ; 7.853.096,26 
PB;JERICO;2507408; 197.262,69 ; 216.988,96 ; 236.715,22 ; 256.441,49 ; 276.828,04 ; 295.684,27 ; 295.684,27 ; 315.396,55 ; 316.774,58 ; 316.774,19 ; 316.774,19 ; 316.774,19 ; 585.206,90 ; 3.943.305,54 
PB;JOCA CLAUDINO;2513653; 194.054,96 ; 213.460,46 ; 232.865,96 ; 252.271,45 ; 272.354,03 ; 290.905,50 ; 290.905,50 ; 310.299,20 ; 311.412,39 ; 311.412,00 ; 311.412,00 ; 311.412,00 ; 575.300,84 ; 3.878.066,29 
PB;JUAREZ TAVORA;2507606; 186.669,50 ; 205.336,45 ; 224.003,40 ; 242.670,36 ; 261.966,67 ; 279.810,61 ; 279.810,61 ; 298.464,65 ; 313.330,88 ; 313.330,49 ; 313.330,49 ; 313.330,49 ; 578.845,07 ; 3.810.899,67 
PB;JUAZEIRINHO;2507705; 329.610,14 ; 362.571,16 ; 395.532,18 ; 428.493,19 ; 462.512,14 ; 494.016,29 ; 494.016,29 ; 526.950,71 ; 543.934,09 ; 543.933,42 ; 543.933,42 ; 543.933,42 ; 1.004.859,57 ; 6.674.296,02 
PB;JUNCO DO SERIDO;2507804; 128.602,08 ; 141.462,29 ; 154.322,50 ; 167.182,71 ; 180.461,99 ; 192.754,21 ; 192.754,21 ; 205.604,49 ; 206.401,97 ; 206.401,71 ; 206.401,71 ; 206.401,71 ; 381.305,43 ; 2.570.057,01 
PB;JURIPIRANGA;2507903; 248.178,45 ; 272.996,30 ; 297.814,14 ; 322.631,99 ; 348.259,65 ; 371.981,46 ; 371.981,46 ; 396.780,22 ; 397.981,22 ; 397.980,73 ; 397.980,73 ; 397.980,73 ; 735.227,43 ; 4.957.774,51 
PB;JURU;2508000; 200.626,62 ; 220.689,28 ; 240.751,94 ; 260.814,60 ; 281.539,45 ; 300.716,60 ; 300.716,60 ; 320.764,37 ; 334.797,07 ; 334.796,66 ; 334.796,66 ; 334.796,66 ; 618.501,52 ; 4.084.308,03 
PB;LAGOA DE DENTRO;2508208; 226.936,99 ; 249.630,69 ; 272.324,39 ; 295.018,09 ; 318.465,12 ; 340.157,46 ; 340.157,46 ; 362.834,63 ; 383.402,72 ; 383.402,24 ; 383.402,24 ; 383.402,24 ; 708.295,24 ; 4.647.429,51 
PB;LAGOA SECA;2508307; 931.286,54 ; 1.024.415,20 ; 1.117.543,85 ; 1.210.672,50 ; 1.307.103,00 ; 1.396.136,71 ; 1.396.136,71 ; 1.489.212,49 ; 1.516.849,49 ; 1.516.847,61 ; 1.516.847,61 ; 1.516.847,61 ; 2.802.215,91 ; 18.742.115,23 
PB;LASTRO;2508406; 50.237,28 ; 55.261,01 ; 60.284,74 ; 65.308,47 ; 70.473,85 ; 75.274,19 ; 75.274,19 ; 80.292,47 ; 82.423,14 ; 82.423,04 ; 82.423,04 ; 82.423,04 ; 152.267,90 ; 1.014.366,36 
