ESCOLAS PÚBLICAS E CONVENIADAS QUE OFERECEM ATENDIMENTO EDUCACIONAL ESPECIALIZADO E MATRÍCULAS CONSIDERADAS NO FUNDEB 2026;;;;;;;;
UF;Município;Dependência Administrativa;Código Entidade no INEP;Entidade;Segmento;Alunos Contemplados;Categoria;Conveniada
SC;ICARA;ESTADUAL;42013070;EEB PROF MARIA DA GLORIA SILVA;AEE - MÉDIO; 9 ;;
SC;ICARA;ESTADUAL;42013437;EEB PROF SALETE SCOTTI DOS SANTOS;AEE - MÉDIO; 7 ;;
SC;ICARA;ESTADUAL;42102359;EEB QUINTINO FOLHIARINI DAJORI;AEE - FUNDAMENTAL; 5 ;;
SC;ICARA;ESTADUAL;42102359;EEB QUINTINO FOLHIARINI DAJORI;AEE - MÉDIO; 2 ;;
SC;ICARA;ESTADUAL;42013089;EEF AUGUSTA SCOTTI BACIS;AEE - FUNDAMENTAL; 4 ;;
SC;ICARA;ESTADUAL;42011388;EEF DIMER PIZZETTI;AEE - FUNDAMENTAL; 28 ;;
SC;ICARA;MUNICIPAL;42115264;EMEF ANGELO ZANELLATO;AEE - FUNDAMENTAL; 17 ;;
SC;ICARA;MUNICIPAL;42102090;EMEF LUCIA DE LUCCA;AEE - FUNDAMENTAL; 22 ;;
SC;ICARA;MUNICIPAL;42102090;EMEF LUCIA DE LUCCA;AEE - INFANTIL; 1 ;;
SC;ICARA;MUNICIPAL;42013097;EMEF MARIA ARLETE BITENCOURT LODETTI;AEE - FUNDAMENTAL; 15 ;;
SC;ICARA;MUNICIPAL;42013097;EMEF MARIA ARLETE BITENCOURT LODETTI;AEE - INFANTIL; 1 ;;
SC;ICARA;MUNICIPAL;42013143;EMEF PAULO RIZZIERI;AEE - FUNDAMENTAL; 17 ;;
SC;ICARA;MUNICIPAL;42013100;EMEF QUINTINO RIZZIERI;AEE - FUNDAMENTAL; 15 ;;
SC;ICARA;MUNICIPAL;42013178;EMEF TRANQUILLO PISSETTI;AEE - FUNDAMENTAL; 15 ;;
SC;ICARA;MUNICIPAL;42013178;EMEF TRANQUILLO PISSETTI;AEE - INFANTIL; 1 ;;
SC;ICARA;MUNICIPAL;42013160;EMEIEF SAO RAFAEL;AEE - FUNDAMENTAL; 25 ;;
SC;ILHOTA;PARTICULAR;42144337;ASSOCIACAO DE PAIS E AMIGOS EXCEPCIONAIS DE ILHOTA;AEE - INFANTIL; 57 ; Filantrópica ; Estadual e Municipal 
SC;ILHOTA;ESTADUAL;42069408;EEB MARCOS KONDER;AEE - FUNDAMENTAL; 11 ;;
SC;ILHOTA;ESTADUAL;42069408;EEB MARCOS KONDER;AEE - MÉDIO; 10 ;;
SC;ILHOTA;ESTADUAL;42069416;EEB VALERIO GOMES;AEE - FUNDAMENTAL; 16 ;;
SC;ILHOTA;ESTADUAL;42069416;EEB VALERIO GOMES;AEE - MÉDIO; 2 ;;
SC;ILHOTA;MUNICIPAL;42132940;ESC MUN ALBERTO SCHMITT;AEE - FUNDAMENTAL; 11 ;;
SC;ILHOTA;MUNICIPAL;42132940;ESC MUN ALBERTO SCHMITT;AEE - INFANTIL; 3 ;;
SC;ILHOTA;MUNICIPAL;42069424;ESC MUN DOMINGOS JOSE MACHADO;AEE - FUNDAMENTAL; 30 ;;
SC;ILHOTA;MUNICIPAL;42069360;ESC MUN JOSE ELIAS DE OLIVEIRA;AEE - FUNDAMENTAL; 37 ;;
SC;IMARUI;PARTICULAR;42120780;CAESP ARCO IRIS;AEE - FUNDAMENTAL; 5 ; Filantrópica ; Estadual 
SC;IMARUI;MUNICIPAL;42094577;E E F M PROF LARICE CAVALCANTI CALDAS;AEE - FUNDAMENTAL; 3 ;;
SC;IMARUI;MUNICIPAL;42094577;E E F M PROF LARICE CAVALCANTI CALDAS;AEE - INFANTIL; 1 ;;
SC;IMARUI;MUNICIPAL;42094780;E E F M VEREADOR OSVALDO DE SOUZA SIQUEIRA ;AEE - FUNDAMENTAL; 4 ;;
SC;IMARUI;MUNICIPAL;42094852;EEF MUNICIPAL PREFEITO PORTINHO BITTENCOURT;AEE - FUNDAMENTAL; 18 ;;
SC;IMARUI;MUNICIPAL;42094453;EEF MUNICIPAL PROFESSOR JOSE TOMAS RIBEIRO;AEE - FUNDAMENTAL; 13 ;;
SC;IMARUI;MUNICIPAL;42094453;EEF MUNICIPAL PROFESSOR JOSE TOMAS RIBEIRO;AEE - INFANTIL; 4 ;;
SC;IMBITUBA;MUNICIPAL;42099838;E MUN JOSE VANDERLEI MAYER;AEE - FUNDAMENTAL; 15 ;;
SC;IMBITUBA;MUNICIPAL;42094186;EB PE DR ITAMAR LUIS DA COSTA;AEE - FUNDAMENTAL; 36 ;;
SC;IMBITUBA;MUNICIPAL;42094186;EB PE DR ITAMAR LUIS DA COSTA;AEE - INFANTIL; 5 ;;
SC;IMBITUBA;MUNICIPAL;42094259;EBM BASILEU JOSE DA SILVA;AEE - FUNDAMENTAL; 19 ;;
SC;IMBITUBA;ESTADUAL;42094208;EEB ANDRE A DE SOUZA;AEE - FUNDAMENTAL; 21 ;;
SC;IMBITUBA;ESTADUAL;42094208;EEB ANDRE A DE SOUZA;AEE - MÉDIO; 4 ;;
SC;IMBITUBA;ESTADUAL;42094160;EEB ENG ALVARO CATAO;AEE - FUNDAMENTAL; 16 ;;
SC;IMBITUBA;ESTADUAL;42094160;EEB ENG ALVARO CATAO;AEE - MÉDIO; 3 ;;
SC;IMBITUBA;ESTADUAL;42094178;EEB HENRIQUE LAGE;AEE - FUNDAMENTAL; 21 ;;
SC;IMBITUBA;ESTADUAL;42094178;EEB HENRIQUE LAGE;AEE - MÉDIO; 2 ;;
SC;IMBITUBA;ESTADUAL;42094194;EEB PROF GRACINDA AUGUSTA MACHADO;AEE - FUNDAMENTAL; 32 ;;
SC;IMBITUBA;ESTADUAL;42094194;EEB PROF GRACINDA AUGUSTA MACHADO;AEE - MÉDIO; 9 ;;
SC;IMBITUBA;ESTADUAL;42094232;EEB PROF JULIETA PAVAN SIMOES;AEE - FUNDAMENTAL; 17 ;;
SC;IMBITUBA;ESTADUAL;42094054;EEB PROF JUSTINA DA CONCEICAO SILVA;AEE - FUNDAMENTAL; 12 ;;
SC;IMBITUBA;ESTADUAL;42094054;EEB PROF JUSTINA DA CONCEICAO SILVA;AEE - MÉDIO; 1 ;;
SC;IMBITUBA;ESTADUAL;42094216;EEB PROF MARCILIO DIAS S THIAGO;AEE - FUNDAMENTAL; 14 ;;
SC;IMBITUBA;MUNICIPAL;42106974;EM PROFª BELARMINDA DE SOUZA PIRES;AEE - FUNDAMENTAL; 27 ;;
SC;IMBITUBA;MUNICIPAL;42106974;EM PROFª BELARMINDA DE SOUZA PIRES;AEE - INFANTIL; 4 ;;
SC;IMBITUBA;MUNICIPAL;42124590;ESC MUN PROFª HERMINIA DE S MARQUES;AEE - FUNDAMENTAL; 10 ;;
SC;IMBITUBA;MUNICIPAL;42124590;ESC MUN PROFª HERMINIA DE S MARQUES;AEE - INFANTIL; 1 ;;
SC;IMBITUBA;MUNICIPAL;42094240;ESCOLA BASICA MUNICIPAL DEPUTADO JOAQUIM RAMOS;AEE - FUNDAMENTAL; 12 ;;
SC;IMBITUBA;MUNICIPAL;42094240;ESCOLA BASICA MUNICIPAL DEPUTADO JOAQUIM RAMOS;AEE - INFANTIL; 1 ;;
SC;IMBITUBA;MUNICIPAL;42099820;ESCOLA MUNICIPAL ETELVINA DE SOUZA PEREIRA;AEE - FUNDAMENTAL; 20 ;;
SC;IMBITUBA;MUNICIPAL;42094283;ESCOLA MUNICIPAL PROFª TEREZINHA PINHO DE SOUZA;AEE - FUNDAMENTAL; 19 ;;
SC;IMBUIA;ESTADUAL;42097215;EEB FREI MANOEL PHILIPPI;AEE - FUNDAMENTAL; 19 ;;
SC;IMBUIA;ESTADUAL;42097215;EEB FREI MANOEL PHILIPPI;AEE - MÉDIO; 7 ;;
SC;IMBUIA;MUNICIPAL;42123909;ESCOLA BASICA MUNICIPAL PROFESSORA UMBELINA LORENZI;AEE - FUNDAMENTAL; 59 ;;
SC;INDAIAL;PARTICULAR;42120861;APAE DE INDAIAL;AEE - FUNDAMENTAL; 16 ; Filantrópica ; Estadual 
SC;INDAIAL;PARTICULAR;42120861;APAE DE INDAIAL;AEE - INFANTIL; 12 ; Filantrópica ; Estadual 
SC;INDAIAL;PARTICULAR;42120861;APAE DE INDAIAL;AEE - MÉDIO; 2 ; Filantrópica ; Estadual 
SC;INDAIAL;MUNICIPAL;42103312;COLEGIO MUNICIPAL DE INDAIAL;AEE - FUNDAMENTAL; 29 ;;
SC;INDAIAL;MUNICIPAL;42103312;COLEGIO MUNICIPAL DE INDAIAL;AEE - INFANTIL; 6 ;;
SC;INDAIAL;MUNICIPAL;42121370;EB MULDE BAIXA;AEE - FUNDAMENTAL; 6 ;;
SC;INDAIAL;MUNICIPAL;42017270;EBM ARAPONGAS;AEE - FUNDAMENTAL; 11 ;;
SC;INDAIAL;MUNICIPAL;42017270;EBM ARAPONGAS;AEE - INFANTIL; 7 ;;
SC;INDAIAL;MUNICIPAL;42105676;EBM JUVENAL CARVALHO;AEE - FUNDAMENTAL; 13 ;;
SC;INDAIAL;MUNICIPAL;42151988;EBM PROF MARIA HELENA TRENTINI MACHADO;AEE - FUNDAMENTAL; 10 ;;
SC;INDAIAL;MUNICIPAL;42100577;EBM PROFESSOR MARIO BONESSI;AEE - FUNDAMENTAL; 14 ;;
SC;INDAIAL;MUNICIPAL;42143144;EBM PROFESSORA ANA LUCIA HIENDLMAYER;AEE - FUNDAMENTAL; 18 ;;
SC;INDAIAL;MUNICIPAL;42143144;EBM PROFESSORA ANA LUCIA HIENDLMAYER;AEE - INFANTIL; 1 ;;
SC;INDAIAL;MUNICIPAL;42126940;EBM PROFESSORA ANNA ALVES DIAS;AEE - FUNDAMENTAL; 8 ;;
SC;INDAIAL;MUNICIPAL;42143225;EBM PROFESSORA MARIA DA GRACA DOS SANTOS SALAI;AEE - FUNDAMENTAL; 28 ;;
SC;INDAIAL;MUNICIPAL;42017475;EBM TANCREDO DE ALMEIDA NEVES;AEE - FUNDAMENTAL; 22 ;;
SC;INDAIAL;ESTADUAL;42017661;EEB GUSTAVO BARROSO;AEE - FUNDAMENTAL; 13 ;;
SC;INDAIAL;ESTADUAL;42017661;EEB GUSTAVO BARROSO;AEE - MÉDIO; 1 ;;
SC;INDAIAL;ESTADUAL;42017670;EEB PREF GERMANO BRANDES JR;AEE - FUNDAMENTAL; 30 ;;
SC;INDAIAL;ESTADUAL;42017670;EEB PREF GERMANO BRANDES JR;AEE - MÉDIO; 2 ;;
SC;INDAIAL;ESTADUAL;42017700;EEB RAULINO HORN;AEE - FUNDAMENTAL; 5 ;;
SC;INDAIAL;ESTADUAL;42017700;EEB RAULINO HORN;AEE - MÉDIO; 2 ;;
SC;INDAIAL;ESTADUAL;42017319;EEF ENCANO DO NORTE;AEE - FUNDAMENTAL; 6 ;;
SC;INDAIAL;ESTADUAL;42017688;EEF PREF MARCUS RAUH;AEE - FUNDAMENTAL; 19 ;;
SC;INDAIAL;ESTADUAL;42017696;EEF PROF FLORENTINO VETTER;AEE - FUNDAMENTAL; 9 ;;
SC;INDAIAL;MUNICIPAL;42116686;ESCOLA BASICA MUNICIPAL LEOPOLDO SIMAO;AEE - FUNDAMENTAL; 20 ;;
SC;INDAIAL;MUNICIPAL;42017092;UEI ERMINIO LANZNASTER;AEE - INFANTIL; 4 ;;
SC;INDAIAL;MUNICIPAL;42161770;UEI PROFESSORA JAQUELINE APARECIDA TRAPASOLLI GUIMARAES;AEE - INFANTIL; 6 ;;
SC;INDAIAL;MUNICIPAL;42162319;UNIDADE DE EDUCACAO INFANTIL BAIRRO WARNOW PROFESSOR ISAIAS JOSE NAZARI;AEE - INFANTIL; 13 ;;
SC;IOMERE;MUNICIPAL;42135010;CEMI - CENTRO EDUCACIONAL MUNICIPAL DE IOMERE;AEE - FUNDAMENTAL; 15 ;;
SC;IOMERE;MUNICIPAL;42024862;CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL;AEE - INFANTIL; 1 ;;
SC;IPIRA;MUNICIPAL;42134897;ESCOLA BASICA MUNICIPAL HEDI KLEIN MATZENBACHER;AEE - FUNDAMENTAL; 15 ;;
SC;IPORA DO OESTE;PARTICULAR;42120306;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS APAE;AEE - FUNDAMENTAL; 1 ; Filantrópica ; Estadual 
SC;IPORA DO OESTE;MUNICIPAL;42136113;CENTRO INTEGRADO DE ENSINO FUNDAMENTAL CIEF;AEE - FUNDAMENTAL; 4 ;;
SC;IPORA DO OESTE;ESTADUAL;42064937;EEB PADRE VENDELINO SEIDEL;AEE - FUNDAMENTAL; 10 ;;
SC;IPORA DO OESTE;ESTADUAL;42064937;EEB PADRE VENDELINO SEIDEL;AEE - MÉDIO; 1 ;;
SC;IPORA DO OESTE;ESTADUAL;42064929;EEB SAO LOURENCO;AEE - FUNDAMENTAL; 8 ;;
SC;IPORA DO OESTE;ESTADUAL;42064929;EEB SAO LOURENCO;AEE - MÉDIO; 1 ;;
SC;IPUACU;ESTADUAL;42086710;EEB PE ANTONIO VIEIRA;AEE - FUNDAMENTAL; 4 ;;
SC;IPUACU;ESTADUAL;42086710;EEB PE ANTONIO VIEIRA;AEE - MÉDIO; 1 ;;
SC;IPUACU;ESTADUAL;42083931;EIEB CACIQUE VANHKRE;AEE - FUNDAMENTAL; 19 ;;
SC;IPUMIRIM;ESTADUAL;42050243;EEB BENJAMIM CARVALHO DE OLIVEIRA;AEE - FUNDAMENTAL; 1 ;;
SC;IPUMIRIM;ESTADUAL;42050243;EEB BENJAMIM CARVALHO DE OLIVEIRA;AEE - MÉDIO; 1 ;;
SC;IPUMIRIM;ESTADUAL;42049920;EEB ORIDES ROVANI;AEE - FUNDAMENTAL; 2 ;;
SC;IRACEMINHA;PARTICULAR;42143020;CAESP BEIJA FLOR;AEE - FUNDAMENTAL; 4 ; Filantrópica ; Estadual e Municipal 
SC;IRACEMINHA;ESTADUAL;42063493;EEB PROF MANUEL DE FREITAS TRANCOSO;AEE - FUNDAMENTAL; 9 ;;
SC;IRANI;ESTADUAL;42046556;EEB DOM FELICIO C DA CUNHA VASCONCELOS;AEE - FUNDAMENTAL; 2 ;;
SC;IRANI;ESTADUAL;42046556;EEB DOM FELICIO C DA CUNHA VASCONCELOS;AEE - MÉDIO; 9 ;;
SC;IRANI;MUNICIPAL;42140765;ESC MUN DE ED BASICA PREF VALDECIR A ZAMPIERI;AEE - FUNDAMENTAL; 12 ;;
SC;IRANI;MUNICIPAL;42100992;ESCOLA BASICA MUNICIPAL SEBASTIAO RODRIGUES DE SOUZA;AEE - FUNDAMENTAL; 26 ;;
SC;IRATI;ESTADUAL;42057981;EEB PROF CELSO RILLA;AEE - FUNDAMENTAL; 1 ;;
SC;IRATI;ESTADUAL;42057981;EEB PROF CELSO RILLA;AEE - MÉDIO; 1 ;;
SC;IRINEOPOLIS;ESTADUAL;42091233;EEB HORACIO NUNES;AEE - MÉDIO; 15 ;;
SC;IRINEOPOLIS;MUNICIPAL;42090911;ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA;AEE - FUNDAMENTAL; 15 ;;
SC;IRINEOPOLIS;MUNICIPAL;42090911;ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA;AEE - INFANTIL; 6 ;;
SC;IRINEOPOLIS;MUNICIPAL;42135346;GRUPO ESCOLAR DALMO EDSON SFAIR;AEE - FUNDAMENTAL; 29 ;;
SC;IRINEOPOLIS;MUNICIPAL;42125111;GRUPO ESCOLAR ZELIA MILLES;AEE - FUNDAMENTAL; 30 ;;
SC;IRINEOPOLIS;MUNICIPAL;42143950;NUCLEO EDUCACIONAL GUILHERME BOSSOW;AEE - FUNDAMENTAL; 20 ;;
SC;IRINEOPOLIS;MUNICIPAL;42143950;NUCLEO EDUCACIONAL GUILHERME BOSSOW;AEE - INFANTIL; 3 ;;
SC;IRINEOPOLIS;MUNICIPAL;42132908;NUCLEO ESCOLAR PRESIDENTE ADOLFO KONDER;AEE - FUNDAMENTAL; 31 ;;
SC;IRINEOPOLIS;MUNICIPAL;42132908;NUCLEO ESCOLAR PRESIDENTE ADOLFO KONDER;AEE - INFANTIL; 11 ;;
SC;ITA;ESTADUAL;42051720;EEB GEN LIBERATO BITTENCOURT;AEE - MÉDIO; 5 ;;
SC;ITA;MUNICIPAL;42113938;EMEB VALENTIN BERNARDI;AEE - FUNDAMENTAL; 16 ;;
SC;ITAIOPOLIS;PARTICULAR;42120004;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO IRMA TEONILIA;AEE - FUNDAMENTAL; 3 ; Filantrópica ; Estadual 
SC;ITAIOPOLIS;ESTADUAL;42039967;EEB AMANDUS BAUER;AEE - FUNDAMENTAL; 4 ;;
SC;ITAIOPOLIS;ESTADUAL;42039967;EEB AMANDUS BAUER;AEE - MÉDIO; 1 ;;
SC;ITAIOPOLIS;ESTADUAL;42039983;EEB ANTONIO BLASKOWSKI;AEE - FUNDAMENTAL; 17 ;;
SC;ITAIOPOLIS;ESTADUAL;42039983;EEB ANTONIO BLASKOWSKI;AEE - MÉDIO; 1 ;;
SC;ITAIOPOLIS;ESTADUAL;42040485;EEB ODIR ZANELATTO;AEE - FUNDAMENTAL; 14 ;;
SC;ITAIOPOLIS;ESTADUAL;42039975;EEB PAULO CRISTIANO HEYSE;AEE - FUNDAMENTAL; 10 ;;
SC;ITAIOPOLIS;ESTADUAL;42039975;EEB PAULO CRISTIANO HEYSE;AEE - MÉDIO; 2 ;;
SC;ITAIOPOLIS;ESTADUAL;42040493;EEB SAO JOAO BATISTA;AEE - FUNDAMENTAL; 8 ;;
SC;ITAIOPOLIS;ESTADUAL;42040477;EEB VIRGILIO VARZEA;AEE - FUNDAMENTAL; 7 ;;
SC;ITAIOPOLIS;ESTADUAL;42040477;EEB VIRGILIO VARZEA;AEE - MÉDIO; 8 ;;
SC;ITAIOPOLIS;MUNICIPAL;42103436;ESC MUN BOM JESUS;AEE - FUNDAMENTAL; 15 ;;
SC;ITAIOPOLIS;MUNICIPAL;42040280;ESC MUN RIO DA ESTIVA;AEE - FUNDAMENTAL; 2 ;;
SC;ITAIOPOLIS;MUNICIPAL;42039908;ESCOLA MUNICIPAL CENTRO EDUCATIVO ITAIOPOLIS;AEE - FUNDAMENTAL; 14 ;;
SC;ITAIOPOLIS;MUNICIPAL;42143411;ESCOLA MUNICIPAL RENASCER;AEE - FUNDAMENTAL; 10 ;;
SC;ITAJAI;PARTICULAR;42159504;AMA ITAJAI-CENTRO DE ATENDIMENTO ESPECIALIZADO CAESP DE ITAJAI ;AEE - FUNDAMENTAL; 10 ; Filantrópica ; Estadual 
SC;ITAJAI;PARTICULAR;42159504;AMA ITAJAI-CENTRO DE ATENDIMENTO ESPECIALIZADO CAESP DE ITAJAI ;AEE - INFANTIL; 2 ; Filantrópica ; Estadual 
SC;ITAJAI;PARTICULAR;42159504;AMA ITAJAI-CENTRO DE ATENDIMENTO ESPECIALIZADO CAESP DE ITAJAI ;AEE - MÉDIO; 1 ; Filantrópica ; Estadual 
SC;ITAJAI;PARTICULAR;42120390;CAESP - WALDYR BENVENUTTI - APAE DE ITAJAI;AEE - FUNDAMENTAL; 27 ; Filantrópica ; Estadual 
SC;ITAJAI;PARTICULAR;42120390;CAESP - WALDYR BENVENUTTI - APAE DE ITAJAI;AEE - INFANTIL; 5 ; Filantrópica ; Estadual 
SC;ITAJAI;MUNICIPAL;42144396;CE DE CORDEIROS;AEE - FUNDAMENTAL; 13 ;;
SC;ITAJAI;MUNICIPAL;42065470;CE PEDRO RIZZI;AEE - FUNDAMENTAL; 16 ;;
SC;ITAJAI;MUNICIPAL;42127807;CE PROF CACILDO ROMAGNANI - CEPCR;AEE - FUNDAMENTAL; 10 ;;
SC;ITAJAI;MUNICIPAL;42237211;CEI DAYANA MARIA DE SOUZA;AEE - INFANTIL; 13 ;;
SC;ITAJAI;MUNICIPAL;42111382;CEI MARIA DA GLORIA STRINGARI;AEE - INFANTIL; 5 ;;
SC;ITAJAI;MUNICIPAL;42125472;CEI PROF DIVA VIEIRA ABRANTES;AEE - INFANTIL; 22 ;;
SC;ITAJAI;MUNICIPAL;42105013;CEI PROFª MAURICELIA A DO NASCIMENTO;AEE - INFANTIL; 14 ;;
SC;ITAJAI;MUNICIPAL;42175801;CEMESPI - CENTRO MUNICIPAL DE EDUCACAO ALTERNATIVA DE ITAJAI;AEE - FUNDAMENTAL; 73 ;;
SC;ITAJAI;MUNICIPAL;42175801;CEMESPI - CENTRO MUNICIPAL DE EDUCACAO ALTERNATIVA DE ITAJAI;AEE - INFANTIL; 7 ;;
SC;ITAJAI;PARTICULAR;42048036;CENTRO DE PESQUISA E DESENV DE EDUCACAO CONDUTIVA PASSAROS DE LUZ;AEE - FUNDAMENTAL; 9 ; Filantrópica ; Estadual 
SC;ITAJAI;PARTICULAR;42048036;CENTRO DE PESQUISA E DESENV DE EDUCACAO CONDUTIVA PASSAROS DE LUZ;AEE - INFANTIL; 4 ; Filantrópica ; Estadual 
SC;ITAJAI;PARTICULAR;42120411;CIEP VOVO BIQUINHA;AEE - INFANTIL; 55 ; Comunitária ; Estadual 
SC;ITAJAI;MUNICIPAL;42068762;EB ANIBAL CESAR;AEE - FUNDAMENTAL; 21 ;;
SC;ITAJAI;MUNICIPAL;42068800;EB ANTONIO RAMOS;AEE - FUNDAMENTAL; 22 ;;
SC;ITAJAI;MUNICIPAL;42068860;EB ARNALDO BRANDAO;AEE - FUNDAMENTAL; 42 ;;
SC;ITAJAI;MUNICIPAL;42068819;EB AVELINO WERNER;AEE - FUNDAMENTAL; 35 ;;
SC;ITAJAI;MUNICIPAL;42068827;EB CIVICO MILITAR MELVIN JONES;AEE - FUNDAMENTAL; 26 ;;
SC;ITAJAI;MUNICIPAL;42068622;EB DE CAMPO MARIA DO CARMO VIEIRA;AEE - FUNDAMENTAL; 19 ;;
SC;ITAJAI;MUNICIPAL;42068622;EB DE CAMPO MARIA DO CARMO VIEIRA;AEE - INFANTIL; 5 ;;
SC;ITAJAI;MUNICIPAL;42068878;EB ELIAS ADAIME;AEE - FUNDAMENTAL; 34 ;;
SC;ITAJAI;MUNICIPAL;42068886;EB FRANCISCO CELSO MAFRA;AEE - FUNDAMENTAL; 18 ;;
SC;ITAJAI;MUNICIPAL;42069041;EB GASPAR DA COSTA MORAES;AEE - FUNDAMENTAL; 25 ;;
SC;ITAJAI;MUNICIPAL;42068894;EB JOAO DUARTE;AEE - FUNDAMENTAL; 23 ;;
SC;ITAJAI;MUNICIPAL;42068908;EB JOAO PAULO II;AEE - FUNDAMENTAL; 26 ;;
SC;ITAJAI;MUNICIPAL;42068770;EB JOSE POTTER;AEE - FUNDAMENTAL; 27 ;;
SC;ITAJAI;MUNICIPAL;42069050;EB MANSUETO TRES;AEE - FUNDAMENTAL; 28 ;;
SC;ITAJAI;MUNICIPAL;42068789;EB MARECHAL OLIMPIO FALCONIERI DA CUNHA;AEE - FUNDAMENTAL; 5 ;;
SC;ITAJAI;MUNICIPAL;42068991;EB PADRE JOSE DE ANCHIETA;AEE - FUNDAMENTAL; 11 ;;
SC;ITAJAI;MUNICIPAL;42068916;EB PE PEDRO BARON;AEE - FUNDAMENTAL; 18 ;;
SC;ITAJAI;MUNICIPAL;42123585;EB PEDRO PAULO REBELLO;AEE - FUNDAMENTAL; 29 ;;
SC;ITAJAI;MUNICIPAL;42068550;EB PREFEITO ALBERTO WERNER;AEE - FUNDAMENTAL; 23 ;;
SC;ITAJAI;MUNICIPAL;42069114;EB PROFª EDY VIEIRA W ROTHBARTH;AEE - FUNDAMENTAL; 8 ;;
SC;ITAJAI;MUNICIPAL;42114128;EB PROFª INES CRISTOFOLINI DE FREITAS;AEE - FUNDAMENTAL; 13 ;;
SC;ITAJAI;MUNICIPAL;42068797;EB PROFª JUDITH DUARTE DE OLIVEIRA;AEE - FUNDAMENTAL; 7 ;;
SC;ITAJAI;MUNICIPAL;42068738;EB PROF MARIA DUTRA GOMES;AEE - FUNDAMENTAL; 24 ;;
SC;ITAJAI;MUNICIPAL;42069106;EB PROFª MARIA JOSE HULSE PEIXOTO;AEE - FUNDAMENTAL; 28 ;;
SC;ITAJAI;MUNICIPAL;42123658;EB PROF MARIA ROSA HELENO SCHULTE;AEE - FUNDAMENTAL; 27 ;;
SC;ITAJAI;MUNICIPAL;42068584;EB PROFº MARTINHO GERVASI;AEE - FUNDAMENTAL; 12 ;;
SC;ITAJAI;MUNICIPAL;42069157;EB PROFª THEREZA BEZERRA DE ATHAYDE;AEE - FUNDAMENTAL; 24 ;;
SC;ITAJAI;MUNICIPAL;42068851;EB YOLANDA LAURINDO ARDIGO;AEE - FUNDAMENTAL; 10 ;;
SC;ITAJAI;MUNICIPAL;42068851;EB YOLANDA LAURINDO ARDIGO;AEE - INFANTIL; 2 ;;
SC;ITAJAI;ESTADUAL;42068711;EEB CARLOS FANTINI;AEE - FUNDAMENTAL; 16 ;;
SC;ITAJAI;ESTADUAL;42068711;EEB CARLOS FANTINI;AEE - MÉDIO; 1 ;;
SC;ITAJAI;ESTADUAL;42101166;EEB ELIZABETH KONDER REIS;AEE - FUNDAMENTAL; 13 ;;
SC;ITAJAI;ESTADUAL;42101166;EEB ELIZABETH KONDER REIS;AEE - MÉDIO; 11 ;;
SC;ITAJAI;ESTADUAL;42152640;EEB MONSENHOR VENDELINO HOBOLD;AEE - MÉDIO; 10 ;;
SC;ITAJAI;ESTADUAL;42068681;EEB NEREU RAMOS;AEE - MÉDIO; 6 ;;
SC;ITAJAI;ESTADUAL;42069084;EEB PAULO BAUER;AEE - FUNDAMENTAL; 9 ;;
SC;ITAJAI;ESTADUAL;42069084;EEB PAULO BAUER;AEE - MÉDIO; 9 ;;
SC;ITAJAI;ESTADUAL;42102685;EEB PROF ARY MASCARENHAS PASSOS;AEE - FUNDAMENTAL; 5 ;;
SC;ITAJAI;ESTADUAL;42102685;EEB PROF ARY MASCARENHAS PASSOS;AEE - MÉDIO; 16 ;;
SC;ITAJAI;ESTADUAL;42068720;EEB PROF HENRIQUE MIDON;AEE - FUNDAMENTAL; 15 ;;
SC;ITAJAI;ESTADUAL;42068720;EEB PROF HENRIQUE MIDON;AEE - MÉDIO; 4 ;;
SC;ITAJAI;ESTADUAL;42069076;EEB PROF PEDRO PAULO PHILIPPI;AEE - FUNDAMENTAL; 14 ;;
SC;ITAJAI;ESTADUAL;42069076;EEB PROF PEDRO PAULO PHILIPPI;AEE - MÉDIO; 4 ;;
SC;ITAJAI;ESTADUAL;42152682;EEB RAUL BAYER LAUS;AEE - FUNDAMENTAL; 2 ;;
SC;ITAJAI;ESTADUAL;42152682;EEB RAUL BAYER LAUS;AEE - MÉDIO; 2 ;;
SC;ITAJAI;ESTADUAL;42068541;EEB XV DE JUNHO;AEE - FUNDAMENTAL; 6 ;;
SC;ITAJAI;ESTADUAL;42068541;EEB XV DE JUNHO;AEE - MÉDIO; 6 ;;
SC;ITAJAI;ESTADUAL;42069068;EEF FRANCISCO DE PAULA SEARA;AEE - FUNDAMENTAL; 21 ;;
SC;ITAJAI;ESTADUAL;42069068;EEF FRANCISCO DE PAULA SEARA;AEE - MÉDIO; 3 ;;
SC;ITAJAI;MUNICIPAL;42068835;GE CARLOS DE PAULA SEARA;AEE - FUNDAMENTAL; 11 ;;
SC;ITAJAI;MUNICIPAL;42068835;GE CARLOS DE PAULA SEARA;AEE - INFANTIL; 4 ;;
SC;ITAJAI;MUNICIPAL;42068924;GE ELISA GESSELE ORSI;AEE - FUNDAMENTAL; 11 ;;
