;;;;;;;;
ESCOLAS DE EDUCAÇÃO PROFISSIONAL E MATRÍCULAS CONSIDERADAS NO FUNDEB 2026;;;;;;;;
UF;Município;Código da Escola no INEP;CNPJ;Entidade;Segmento;Categoria;Conveniada; Número de Alunos 
SP;LEME;35924660;;PEDRO CELESTINO TONOLLI PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;68,00
SP;LENCOIS PAULISTA;35025896;;VIRGILIO CAPOANI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;135,00
SP;LENCOIS PAULISTA;35025902;;LEONINA ALVES CONEGLIAN PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;21,00
SP;LENCOIS PAULISTA;35025938;;PAULO ZILLO DR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;35,00
SP;LENCOIS PAULISTA;35035841;;ANTONIETA GRASSI MALATRASI PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;28,00
SP;LENCOIS PAULISTA;35038064;;RUBENS PIETRAROIA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;39,00
SP;LENCOIS PAULISTA;35049682;;VERA BRAGA FRANCO GIACOMINI PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;51,00
SP;LENCOIS PAULISTA;35446816;;ETEC CIDADE DO LIVRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;466,00
SP;LIMEIRA;35020096;;ANTONIO PERCHES LORDELLO PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;70,00
SP;LIMEIRA;35020102;;ANTONIO DE QUEIROZ PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;44,00
SP;LIMEIRA;35020126;;LEOVEGILDO CHAGAS SANTOS PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;190,00
SP;LIMEIRA;35020163;;GABRIEL POZZI PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;56,00
SP;LIMEIRA;35020205;;ETEC TRAJANO CAMARGO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;477,00
SP;LIMEIRA;35020229;;CASTELLO BRANCO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;62,00
SP;LIMEIRA;35045810;;WILLIAM SILVA PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;28,00
SP;LIMEIRA;35045822;;MARIA DE SANTO INOCENCIO LIMA IRMA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;93,00
SP;LIMEIRA;35045950;;LIMEIRA COLEGIO TECNICO DE UNICAMP;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;1.081,00
SP;LIMEIRA;35048461;;ARLINDO SILVESTRE PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;56,00
SP;LIMEIRA;35049517;;IDILIO JOSE SOARES DOM;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;61,00
SP;LIMEIRA;35901261;;PAULO CHAVES PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;93,00
SP;LIMEIRA;35904016;;GUSTAVO PECCININI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;117,00
SP;LINS;35026116;;FERNANDO COSTA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;54,00
SP;LINS;35026128;;OCTACILIO SANT ANNA PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;77,00
SP;LINS;35294858;;ETEC DE LINS;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;702,00
SP;LORENA;35012944;;GABRIEL PRESTES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;193,00
SP;LORENA;35012968;;LUIZ DE CASTRO PINTO PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;28,00
SP;LORENA;35013109;;ARNOLFO AZEVEDO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;71,00
SP;LORENA;35446208;;ETEC PADRE CARLOS LEONCIO DA SILVA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;609,00
SP;LOUVEIRA;35019458;;JOAQUIM ANTONIO LADEIRA PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;127,00
SP;LUCELIA;35030788;;JOSE FIRPO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;29,00
SP;LUPERCIO;35033455;;IZIDORO DAUN;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;20,00
SP;LUTECIA;35033005;;CLAUDIO DE SOUZA DR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;19,00
SP;MACATUBA;35044040;;FANNY ALTAFIM MACIEL PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;12,00
SP;MAGDA;35030533;;MANOEL DOS SANTOS;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;22,00
SP;MAIRINQUE;35016081;;ALTINA JULIA DE OLIVEIRA PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;168,00
SP;MAIRINQUE;35443657;;ETEC DE MAIRINQUE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;308,00
SP;MAIRINQUE;35903231;;JOSE PINTO DO AMARAL PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;95,00
SP;MAIRINQUE;35903243;;ESTACAO DONA CATARINA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;119,00
SP;MAIRIPORA;35005642;;NIDE ZAIM CARDOSO PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;108,00
SP;MAIRIPORA;35005685;;HERMELINA DE ALBUQUERQUE PASSARELLA PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;58,00
SP;MAIRIPORA;35501505;;ETEC DE MAIRIPORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;259,00
SP;MAIRIPORA;35902652;;BAIRRO JUNDIAIZINHO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;25,00
SP;MANDURI;35034400;;MIGUEL MARVULLO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;112,00
SP;MARABA PAULISTA;35032360;;MARABA PAULISTA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;16,00
SP;MARILIA;35033583;;ETEC ANTONIO DEVISATE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;307,00
SP;MARILIA;35033637;;RUTH MAMEDE DE GODOY PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;34,00
SP;MARILIA;35033698;;NELSON CABRINI PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;21,00
SP;MARILIA;35033728;;AMILCARE MATTEI PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;121,00
SP;MARILIA;35033753;;BICUDO MONSENHOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;78,00
SP;MARILIA;35033832;;ANTONIO AUGUSTO NETTO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;111,00
SP;MARILIA;35033856;;BALTAZAR DE GODOY MOREIRA PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;362,00
SP;MARILIA;35043242;;ANTONIO REGINATO PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;93,00
SP;MARILIA;35043254;;JOSE ALFREDO DE ALMEIDA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;108,00
SP;MARILIA;35043655;;ORACINA CORREA DE MORAES RODINE PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;33,00
SP;MARILIA;35044568;;SEBASTIAO MONACO VEREADOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;54,00
SP;MARILIA;35047843;;SYLVIA RIBEIRO DE CARVALHO PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;24,00
SP;MARILIA;35047855;;MARIA CECILIA FERRAZ DE FREITAS PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;140,00
SP;MARILIA;35903693;;BENITO MARTINELLI PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;51,00
SP;MARILIA;35914198;;AMELIA LOPES ANDERS PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;33,00
SP;MARILIA;35923000;;EDSON VIANEI ALVES PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;79,00
SP;MARTINOPOLIS;35032475;;ALBERTO SANTOS DUMONT;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;117,00
SP;MARTINOPOLIS;35032505;;JOAO GOMES MARTINS CORONEL;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;57,00
SP;MATAO;35024946;;HENRIQUE MORATO PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;154,00
SP;MATAO;35024958;;CHLORITA DE OLIVEIRA PENTEADO MARTINS PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;99,00
SP;MATAO;35047909;;ODONE BELLINE PROF;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;19,00
SP;MATAO;35497381;;JARDIM BUSCARDI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;71,00
SP;MATAO;35907042;;ETEC PROFESSOR DOUTOR SYLVIO DE MATTOS CARVALHO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;688,00
SP;MAUA;35007560;;THEREZINHA SARTORI PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;78,00
SP;MAUA;35007729;;MAUA VISCONDE DE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;100,00
SP;MAUA;35007766;;EMILIA CREM DOS SANTOS PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;75,00
SP;MAUA;35007791;;MARCELINA MARIA DA SILVA OLIVEIRA DONA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;76,00
SP;MAUA;35007821;;MIRNA LOIDE CORREIA FERLE PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;71,00
SP;MAUA;35038453;;JOAO PAULO II;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;141,00
SP;MAUA;35043849;;SADA UMEIZAWA PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;18,00
SP;MAUA;35287994;;ETEC DE MAUA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;355,00
SP;MAUA;35412983;;AFONSO PASCHOTTE PADRE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;32,00
SP;MAUA;35904715;;JOSE DANIEL DA SILVEIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;38,00
SP;MAUA;35923400;;MARIA EXPEDITA SILVA PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;179,00
SP;MAUA;35923837;;JARDIM CRUZEIRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;68,00
SP;MENDONCA;35027424;;NICOTA DE SOUZA DONA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;19,00
SP;MIGUELOPOLIS;35023218;;WILLIAN AMIN DOUTOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;90,00
SP;MIGUELOPOLIS;35023449;;ETEC LAURINDO ALVES DE QUEIROZ;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;344,00
SP;MINEIROS DO TIETE;35025653;;ANTONIO FERRAZ;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;59,00
SP;MIRACATU;35034873;;ARMANDO GONCALVES PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;59,00
SP;MIRACATU;35900035;;DOMINGOS BAUER LEITE POETA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;33,00
SP;MIRANDOPOLIS;35029336;;NOEMIA DIAS PEROTTI DONA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;32,00
SP;MIRANDOPOLIS;35029427;;EDGAR RAIMUNDO DA COSTA DR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;49,00
SP;MIRANDOPOLIS;35029661;;MARILENA SANTANA CORREA FERNANDES PROFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;48,00
SP;MIRANTE DO PARANAPANEMA;35032852;;KOSUKE ENDO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;38,00
SP;MIRANTE DO PARANAPANEMA;35032906;;JOSE QUIRINO CAVALCANTE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;32,00
SP;MIRASSOL;35028472;;EDMUR NEVES PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;98,00
SP;MIRASSOL;35028721;;ETEC PROFESSOR MATHEUS LEITE DE ABREU;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;218,00
SP;MIRASSOL;35047594;;TUFI MADI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;94,00
SP;MIRASSOL;35911446;;IRIA BARBIERI VITA PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;37,00
SP;MIRASSOLANDIA;35028897;;JOAQUIM MENDES PEQUITO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;29,00
SP;MOCOCA;35019161;;BARAO DE MONTE SANTO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;14,00
SP;MOCOCA;35019197;;OSCAR VILLARES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;22,00
SP;MOCOCA;35019331;;ETEC FRANCISCO GARCIA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;664,00
SP;MOCOCA;35045974;;ETEC JOAO BAPTISTA DE LIMA FIGUEIREDO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;594,00
SP;MOGI DAS CRUZES;35006609;;ETEC PRESIDENTE VARGAS;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;1.285,00
SP;MOGI DAS CRUZES;35006610;;SENTARO TAKAOKA DOUTOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;64,00
SP;MOGI DAS CRUZES;35006622;;SEBASTIAO DE CASTRO PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;114,00
SP;MOGI DAS CRUZES;35006646;;PEDRO MALOZZE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;201,00
SP;MOGI DAS CRUZES;35006661;;LAURINDA CARDOSO MELLO FREIRE PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;109,00
SP;MOGI DAS CRUZES;35006683;;GALDINO PINHEIRO FRANCO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;72,00
SP;MOGI DAS CRUZES;35006701;;FRANCISCO DE SOUZA MELLO PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;94,00
SP;MOGI DAS CRUZES;35006713;;FRANCISCO FERREIRA LOPES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;119,00
SP;MOGI DAS CRUZES;35006725;;FIRMINO LADEIRA PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;71,00
SP;MOGI DAS CRUZES;35006816;;BENEDITO BORGES VIEIRA PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;39,00
SP;MOGI DAS CRUZES;35006841;;BENEDITO DE SOUZA LIMA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;31,00
SP;MOGI DAS CRUZES;35006865;;DEODATO WERTHEIMER DOUTOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;60,00
SP;MOGI DAS CRUZES;35006889;;AMERICO SUGAI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;104,00
SP;MOGI DAS CRUZES;35006919;;CAMILO FAUSTINO DE MELLO PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;111,00
SP;MOGI DAS CRUZES;35006920;;WASHINGTON LUIZ DOUTOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;154,00
SP;MOGI DAS CRUZES;35035543;;PAULO FERRARI MASSARO PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;79,00
SP;MOGI DAS CRUZES;35041142;;THIMOTEO VAN DEN BROECK FREI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;157,00
SP;MOGI DAS CRUZES;35041944;;ENEDINA GOMES DE FREITAS PROFESSORA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;142,00
SP;MOGI DAS CRUZES;35044982;;CLAUDIO ABRAHAO PROFESSOR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;96,00
